id;x;y;z;zoneid;zonename;ap1;ap2;ap3;ap4;ap5;ap6;ap7;ap8;ap9;ap10;ap11;ap12;ap13;ap14;ap15;ap16;ap17;ap18;ap19;ap20;ap21;ap22;ap23;ap24;ap25;ap26;ap27;ap28;ap29;ap30;ap31;ap32
6860daf8-465c-432b-9f7f-9336346524ad;22.0;20.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;-93.0;;;;-83.0;-92.0;-83.0;-85.0;-81.0;;-89.0;-86.0;;-88.0;;;;-69.0;-70.0;-67.0;-66.0;;;;;;-86.0;;;;
b800a602-6b4f-4d72-a16c-932f6fe1142c;5.0;20.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;;;;;;;;-89.0;-78.0;;;-77.0;;;;-87.0;;-79.0;-78.0;-61.0;-60.0;;;;;-89.0;;;;;
ab5d605c-a39b-490c-9981-6fd7d333f2ae;6.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;-93.0;;;;;;;-85.0;-76.0;-92.0;;-70.0;;;;-77.0;-77.0;-78.0;-78.0;-60.0;-60.0;;;;;-86.0;;;;;
a7f5b846-826c-4a76-b412-c65c85f824d8;12.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;-83.0;;;;;;;;-59.0;-92.0;;-56.0;;-87.0;;-81.0;-81.0;-73.0;-74.0;-40.0;-40.0;;;;;-83.0;;;;;
6e7ec25a-ecc2-40ee-9f7f-08add2d7de25;1.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;;;;;;;-86.0;;-77.0;;;-77.0;;;;;;-76.0;-76.0;-71.0;-70.0;;;;;;;;;;
fc7ef2cf-bd41-4901-b64c-598813208224;28.0;20.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;-80.0;;-92.0;;;;;-80.0;-77.0;-83.0;;-86.0;-88.0;;-78.0;;;;-65.0;-64.0;-72.0;-71.0;;;;;;-86.0;;;;
1d61ea7a-dcc7-4b4f-a04e-0a5b760605bc;15.0;20.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;-88.0;-93.0;;;;;;;-84.0;-72.0;;;-79.0;;-92.0;;;;-76.0;-76.0;-55.0;-56.0;;;;;;;;;;
b0124402-88d7-43f5-b4f1-3966e8e3b386;7.0;20.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;;;;;;;;-93.0;;-90.0;;-76.0;;;;;;-81.0;-82.0;-56.0;-55.0;;;;;;;;;;
55357298-c6cb-4eb5-93a8-25ee3fec15be;15.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;-81.0;;;;;;-85.0;-82.0;-70.0;;-92.0;-77.0;;;;;;-65.0;-65.0;-52.0;-52.0;;;;;;-87.0;;;;
8f5478d2-e4d4-42a3-a9b6-26f604c342cd;11.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;-84.0;;;;;;-90.0;-87.0;-67.0;-92.0;-85.0;-64.0;;-82.0;-84.0;-80.0;-81.0;-75.0;-74.0;-42.0;-42.0;;;;;-81.0;;;;;
eddeb049-0683-4fef-911a-cc0167cd0b1d;17.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;-86.0;-83.0;;;;-86.0;;-84.0;-80.0;-67.0;;-85.0;-75.0;;-82.0;;;;-63.0;-62.0;-51.0;-51.0;;;;;;-81.0;;;;
7c5c616b-38f7-4e3f-b751-c9854f2a4e4d;3.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;;;;;;;;-81.0;-73.0;;-86.0;-71.0;;;-85.0;;-81.0;-70.0;-64.0;-57.0;-57.0;;;;;-88.0;;;;;
88392ba9-74be-477b-9491-e7e3633fa3cd;25.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;-83.0;;;;;;;-82.0;-79.0;;;-80.0;;;-82.0;;;;-64.0;-65.0;-68.0;-67.0;;;;;;-84.0;;;;
d7fde1a8-df8a-4c59-8782-e7d596fd61b1;28.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;-69.0;-94.0;;;;-82.0;;-80.0;;;;-87.0;;;-69.0;;;;-59.0;-60.0;-63.0;-63.0;;;;;;-79.0;;;;
2bd0bc7f-a1e1-44ed-b56a-a7c2975ee9a8;2.0;20.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;;;;;;;;;;-88.0;;-81.0;;;;-86.0;;-76.0;-74.0;-64.0;-64.0;;;;;-93.0;;;;;
aed24d90-fcb7-4085-abfa-0b6ea265f412;9.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;-83.0;;;;;;;;-59.0;-82.0;-80.0;-61.0;;;-85.0;;-72.0;-74.0;-75.0;-44.0;-45.0;;;;;-76.0;;;;;
16ba7f76-6a73-4456-8f72-58bc55f39b02;27.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;-73.0;-93.0;;;;-78.0;;-77.0;-65.0;;;-79.0;-84.0;;-72.0;-89.0;;;-61.0;-61.0;-70.0;-69.0;;;;;;-83.0;;;;
c9c14b4e-6114-41f5-b456-9f23614ef555;19.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;-84.0;-81.0;;;;-84.0;;-82.0;-76.0;;;;-76.0;;-87.0;;;;-63.0;-63.0;-64.0;-64.0;;;;;;-82.0;;;;
46aa0695-8d21-45cc-8fd8-2f8ecd272b77;13.0;20.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;-86.0;;;;-86.0;;;-88.0;-74.0;-85.0;-91.0;-61.0;;;;-85.0;-86.0;-74.0;-75.0;-42.0;-42.0;;;;;;;;;;
d860689f-9098-49f8-97a4-53dc99459b71;16.0;20.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;-86.0;-90.0;;;;;;;-90.0;-80.0;;;-72.0;;-89.0;;;;-76.0;-76.0;-58.0;-58.0;;;;;;;;;;
62ace2d6-9851-4790-87f6-01a49a09f45c;23.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;-79.0;-88.0;;;;-73.0;;-78.0;-76.0;;;-83.0;-85.0;;-75.0;;;;-60.0;-59.0;-65.0;-64.0;;;;;;-77.0;;;;
5d403fdc-f142-4794-aa58-6d1745e03fc5;25.0;20.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;;;;;;;-84.0;;-82.0;;-89.0;-83.0;;-82.0;;;;-70.0;-69.0;-61.0;-61.0;;;;;;;;;;
e4c362cd-5532-4bae-96dc-a47dab852a13;14.0;20.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;-86.0;-92.0;;;;;;;-82.0;-78.0;-88.0;;-63.0;;-85.0;;;;-74.0;-74.0;-48.0;-48.0;;;;;;-88.0;;;;
b4e0fda1-afa7-40b1-9071-b52d9281184c;20.0;20.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;-85.0;-88.0;;;;;;-88.0;-82.0;;;;-75.0;;-82.0;;;;-70.0;-74.0;-58.0;-58.0;;;;;;;;;;
0121a549-cd3e-4be3-83ea-66c467a26f0c;21.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;-85.0;;;;-82.0;;;-84.0;-70.0;;-88.0;-84.0;;-84.0;;;;-62.0;-62.0;-66.0;-67.0;;;;;;-83.0;;;;
610dd43e-451d-499b-9e7f-309e63cabdea;5.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;-85.0;;;;;;-82.0;-84.0;-66.0;;-88.0;-73.0;;;;-85.0;-85.0;-73.0;-71.0;-50.0;-51.0;;;;;-83.0;;;;;
f1e1e0e5-abf7-43af-a2fb-6db298f25a63;3.0;20.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;;;;;;;;;;-77.0;-88.0;;-78.0;;;;-90.0;-82.0;-76.0;-76.0;-62.0;-63.0;;;;;-92.0;;;;;
8027b3db-bd73-4748-949f-3863c4e8db57;24.0;19.0;4.4;544bbbff-2c9c-4d7f-aad5-1742e2f26935;1st Floor West Corridor;-81.0;-91.0;;;;-77.0;;-81.0;-81.0;;;;-87.0;;-81.0;;;;-64.0;-65.0;-71.0;-71.0;;;;;;-83.0;;;;
7a3010f1-3834-4c72-9a10-e1c2c67fab70;28.0;16.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-72.0;-92.0;;;;-79.0;;-80.0;-72.0;;;;;;-83.0;;;;-57.0;-56.0;-67.0;-66.0;;;;;;-82.0;;;;
0d76f76b-8966-4f22-90d1-6a8334359369;21.0;17.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-87.0;-85.0;;;;-91.0;;-83.0;-84.0;-86.0;;;-83.0;;-83.0;;;;-77.0;-78.0;-69.0;-69.0;;;;;;-87.0;;;;
c670cadd-4bc3-4c9a-b1d4-189b76e6d0d6;23.0;16.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;-92.0;;;;-83.0;;-87.0;;;;;-85.0;;-88.0;;;;-65.0;-65.0;-70.0;-71.0;;;;;;-86.0;;;;
401b1e38-1ee9-4edd-bb5e-58890b492f05;28.0;17.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-86.0;;;;;-87.0;;-81.0;-81.0;;;;;;-87.0;;;;-75.0;-75.0;-78.0;-77.0;;;;;;-90.0;;;;
b886bb90-0675-4fc4-ad7e-3fea231d5e44;25.0;17.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;-87.0;;;;;;-88.0;-84.0;;;;-86.0;;-83.0;;;;-80.0;-78.0;-79.0;-78.0;;;;;;;;;;
e24b04b2-bedd-45f5-8ef9-b5cdf4ee8af1;26.0;17.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-84.0;;;;;-83.0;;-87.0;-80.0;;;;;;-87.0;;;;-73.0;-77.0;-77.0;-78.0;;;;;;;;;;
352aadf1-5a55-462d-9282-942c185bc859;25.0;18.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-80.0;-92.0;;;;-79.0;;-84.0;-78.0;;;;-85.0;;-84.0;;;;-68.0;-68.0;-70.0;-73.0;;;;;;;;;;
f51b28e2-aeb1-4e8a-8d5f-0893120e962d;24.0;17.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-91.0;-88.0;;;;;;;-87.0;;;;;;-87.0;;;;-70.0;-69.0;-67.0;-67.0;;;;;;;;;;
7a026db5-2644-4f16-9512-7a2854b1756c;27.0;17.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;;;;;;;-84.0;-77.0;;;;;;-84.0;;;;-69.0;-69.0;-78.0;-79.0;;;;;;-87.0;;;;
c41a1c4d-1ad9-4da9-bd93-6b3ea0c220d5;26.0;15.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;-89.0;;;;-84.0;;;;;;;;;-84.0;;;;-58.0;-59.0;-68.0;-69.0;;;;;;-80.0;;;;
87a6d8a3-a052-4e84-bd5b-7eaaf1e5b3fa;26.0;18.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;;;;;-86.0;;;-83.0;;;;;;-87.0;;;;-71.0;-70.0;-72.0;-73.0;;;;;;-85.0;;;;
eb537058-86e9-4c3d-a199-50ee3cb0f147;24.0;16.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;-87.0;;;;-85.0;;-85.0;-82.0;;;;-85.0;;-84.0;;;;-64.0;-63.0;-75.0;-76.0;;;;;;;;;;
7590e75a-e63a-46a5-ad71-b7cec8dd86c0;26.0;16.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-81.0;-91.0;;;;;;-80.0;-79.0;;;;-81.0;;-82.0;;;;-66.0;-66.0;-74.0;-75.0;;;;;;;;;;
3f8306d7-2c3a-4415-ae3f-280fe68e04fe;28.0;18.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;-85.0;;;;-72.0;;-78.0;-76.0;;;-86.0;;;-83.0;;;;-67.0;-68.0;-68.0;-69.0;;;;;;-82.0;;;;
e9f9470c-b708-403a-8be0-3b0026c77926;25.0;15.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;-87.0;;;;-87.0;;-81.0;-77.0;;;;-89.0;;-87.0;;;;-62.0;-61.0;-68.0;-68.0;;;;;;-81.0;;;;
db0df66f-9749-4493-b510-b42ffa90f65a;24.0;18.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-89.0;-93.0;;;;-78.0;;-84.0;-89.0;;;;;;-86.0;;;;-75.0;-75.0;-70.0;-69.0;;;;;;-84.0;;;;
d3b574af-4112-4748-ac4d-4ae42b42b3a6;27.0;15.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-80.0;-85.0;;;;-83.0;;-78.0;-77.0;;;;-86.0;;-78.0;;;;-57.0;-58.0;-72.0;-71.0;;;;;;-89.0;;;;
2bebfbda-7931-41ee-a5d8-d77f93f3dd13;27.0;16.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-82.0;-84.0;;;;-81.0;;-77.0;-85.0;;;;-82.0;;-83.0;;;;-63.0;-62.0;-72.0;-71.0;;;;;;;;;;
469bc16b-05d4-4df6-9584-55047894031d;21.0;16.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;-87.0;;;;;;;;;;;;;;;;;-82.0;-83.0;-80.0;-80.0;;;;;;;;;;
8d6be3ec-caa2-4c27-8973-c53f1364661f;22.0;15.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;-83.0;;;;;;-81.0;-81.0;-81.0;;;-82.0;;-81.0;;;;-61.0;-60.0;-69.0;-69.0;;;;;;-88.0;;;;
5e82c110-8e42-4289-b031-dc40df535252;23.0;17.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-89.0;-88.0;;;;;;-91.0;;;;;-93.0;;-90.0;;;;-77.0;-77.0;-72.0;-72.0;;;;;;;;;;
101962eb-5e5a-40fa-bdde-61623188f59f;22.0;17.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;-84.0;;;;-88.0;;-88.0;-89.0;;;;-84.0;;-81.0;;;;-66.0;-67.0;-67.0;-67.0;;;;;;;;;;
3929add0-16fc-4edf-8c70-2dc2ba86d84f;22.0;16.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;-87.0;;;;-86.0;;-85.0;-83.0;-86.0;;;;;-86.0;;;;-68.0;-69.0;-75.0;-74.0;;;;;;;;;;
ac90fa77-3616-442a-8a4a-666b8443b6fb;21.0;18.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-85.0;-85.0;;;;-86.0;;-92.0;-89.0;;;;-81.0;;-83.0;;;;-73.0;-74.0;-69.0;-69.0;;;;;;-80.0;;;;
5dccbfc2-1115-4170-8852-46be1c2af4a8;21.0;15.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;-77.0;;;;-89.0;;-83.0;-87.0;-86.0;;;-88.0;;-82.0;;;;-63.0;-64.0;-69.0;-68.0;;;;;;-87.0;;;;
d6fef7d0-5046-40e3-a664-57f5dc8084b0;23.0;18.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-86.0;-86.0;;;;-81.0;;-84.0;-85.0;;;;-84.0;;-80.0;;;;-77.0;-75.0;-70.0;-69.0;;;;;;;;;;
61631052-66b7-4fe6-9020-5b4aef455693;27.0;18.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;-87.0;;;;-79.0;;-83.0;-78.0;;;;;;-80.0;;;;-62.0;-61.0;-69.0;-70.0;;;;;;-82.0;;;;
35213af6-fb15-461c-b082-a4c8aa567e42;23.0;15.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-83.0;-77.0;;;;-80.0;;-81.0;-80.0;;;;-83.0;;-82.0;;;;-66.0;-65.0;-72.0;-72.0;;;;;;-87.0;;;;
b6db9a39-9496-4450-99e5-5a3bc606eb8e;28.0;15.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;;;;;;;;-83.0;-76.0;;;;;;-80.0;;;;-56.0;-56.0;-73.0;-72.0;;;;;;;;;;
9819a85c-bb11-4a35-a381-98d442cceb1a;25.0;16.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-85.0;-89.0;;;;-87.0;;-89.0;-93.0;-86.0;;;-87.0;;-81.0;;;;-77.0;-77.0;-85.0;-85.0;;;;;;-88.0;;;;
c3922b7d-95ab-49d0-b6e7-bfb6bfd722d6;24.0;15.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-79.0;-90.0;;;;-84.0;;-84.0;-82.0;;;;;;-87.0;;;;-62.0;-63.0;-75.0;-76.0;;;;;;-84.0;;;;
b0bf3fe7-3c62-472d-9132-ae1784e646d9;22.0;18.0;4.4;59376e57-9d03-4b9d-af9b-36d6f617a935;Lab 115;-83.0;-86.0;;;;-85.0;;;;-88.0;;;-84.0;;-84.0;;;;-80.0;-80.0;-77.0;-77.0;;;;;;;;;;
8bd13a2e-3b29-40a9-9db0-414fabb68236;37.0;25.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;-86.0;;-75.0;-84.0;;;;;;-82.0;;;;-58.0;-57.0;-86.0;-84.0;-88.0;;;;;-79.0;;;;
d79ab9b5-cf92-4341-9fd2-756b3546e135;33.0;25.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;-87.0;;;-86.0;;-79.0;-78.0;;;;;;-87.0;;;;-65.0;-65.0;-86.0;-85.0;;-90.0;;;;-82.0;;;;
ddc9d100-7922-4ffb-947a-3197dd1d14b0;33.0;24.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;-89.0;;-79.0;-79.0;;;;;;-86.0;;;;-61.0;-60.0;-84.0;-82.0;-92.0;;;;;-73.0;;;;
64d509a7-4b4d-48d1-ba2e-7cab4bfbd7ec;31.0;25.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;-88.0;;-83.0;-82.0;;;;;;-84.0;;;;-59.0;-60.0;-81.0;-89.0;;-88.0;;;;-80.0;;;;
dadae6ec-e00e-4bf4-8410-726e18f68ae2;31.0;23.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;-83.0;;-92.0;;;-83.0;;-82.0;-83.0;;;;;;-81.0;;;;-64.0;-64.0;-84.0;-81.0;;;;;;-82.0;;;;
5efecaef-bd4e-4923-b37a-5be6fde50b2d;31.0;22.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;-82.0;;-80.0;-78.0;;;;;;-83.0;;;;-64.0;-65.0;-85.0;-85.0;;;;;;-84.0;;;;
22dc00e9-46c9-45c5-80c2-cacf7a6f4b05;38.0;27.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;;;-78.0;-77.0;;;;;;;;;;-53.0;-50.0;;;;;;;;-78.0;;;;
b6b3c1b9-1fdc-45e8-8995-21187046c1f1;37.0;22.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;;;-71.0;-87.0;;;;;;-90.0;;;;-47.0;-46.0;-81.0;-81.0;;;;;;-74.0;;;;
099a2696-39db-41b0-9e4a-195dfd1b262f;37.0;23.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;-91.0;;;;;;;-70.0;-86.0;;;;;;-90.0;;;;-50.0;-49.0;-83.0;-84.0;;;;;;-80.0;;;;
1f7b6cbf-a1a9-4649-a017-7b087b9b321f;36.0;25.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;;;-81.0;-83.0;;;;;;-89.0;;;;-61.0;-59.0;-86.0;-89.0;;;;;;-86.0;;;;
b8553d42-ae56-46c7-8c90-e0f3bef52276;34.0;27.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;-88.0;;;;;-87.0;;-76.0;-75.0;;;;;;-87.0;;;;-65.0;-63.0;-83.0;-83.0;-86.0;-87.0;;;;-69.0;;;;
b52c602a-588f-4319-b9fc-1941d7feb4d9;32.0;26.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;-83.0;;;;;-85.0;;-78.0;-81.0;;;;;;-84.0;;;;-65.0;-66.0;-80.0;-81.0;;;;;;-76.0;;;;
4aef255f-e3df-4a5b-a410-8b890ffbd57a;32.0;25.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;-85.0;;-85.0;-78.0;;;;;;-86.0;;;;-61.0;-61.0;-78.0;-78.0;;;;;;-78.0;;;;
fd204e61-70de-4a23-8243-97c2cfab421d;30.0;27.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;-87.0;;-85.0;-79.0;;;;;;-84.0;;;;-62.0;-62.0;;-81.0;;-87.0;;;;-76.0;;;;
c84f07af-6db1-4d21-b1b3-5d966c130006;38.0;25.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;-93.0;-88.0;;;;-71.0;-76.0;;;;;;;;;;-42.0;-43.0;-83.0;-82.0;-86.0;;;;;-79.0;;;;
d2458af7-327b-42c4-bc24-adb45f57267a;35.0;24.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;-87.0;;;;;-78.0;;;;;;;-85.0;;;;-66.0;-66.0;-86.0;-83.0;;;;;;-87.0;;;;
94beea57-f294-437a-8ee9-3ae93e4a622d;38.0;28.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;-91.0;;;;;;;-87.0;-84.0;;;;;;;;;;-63.0;-63.0;-85.0;;;-89.0;;;;-84.0;;;;
31649a86-90c7-4680-b943-e3f63d56e913;29.0;26.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;-86.0;;;;;-82.0;;-81.0;-83.0;;;;;;-86.0;;;;-64.0;-63.0;-90.0;-88.0;;;;;;-74.0;;;;
3e6d6e41-eb18-4302-8319-c49a8b2bf7d9;32.0;24.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;;;-82.0;-84.0;;;;;;-87.0;;;;-71.0;-71.0;-84.0;-84.0;;;;;;-82.0;;;;
bec6a488-e761-43b4-bb75-ced7d08ea8a5;31.0;28.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;-93.0;;;;;-82.0;;-82.0;-83.0;;;;;;-88.0;;;;-60.0;-60.0;-89.0;-86.0;;-86.0;;;;-86.0;;;;
388e5f94-f8f3-48be-bcd4-8f7a805a7347;35.0;22.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;;;-81.0;-89.0;;;;;;;;;;-65.0;-66.0;-86.0;-86.0;;;;;;-83.0;;;;
d2b9f08e-cd67-4045-96d7-dfca3d52b3ba;34.0;26.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;-84.0;;;-85.0;;;;-80.0;-74.0;;;;;;-84.0;;;;-59.0;-59.0;-81.0;-82.0;-85.0;-87.0;;;;-65.0;;;;
664b13c1-cf09-4572-b071-c1c916394264;33.0;22.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;;;-86.0;-86.0;;;;;;-88.0;;;;-75.0;-74.0;-90.0;-87.0;;;;;;-85.0;;;;
f430ff10-544f-4eac-8668-5a97835b00d6;34.0;23.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;-86.0;;;;;-81.0;-80.0;;;;;;-84.0;;;;-64.0;-64.0;-84.0;-83.0;;-90.0;;;;-78.0;;;;
e7f84e6e-83cd-4731-8085-339edb676ec9;38.0;24.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;-87.0;-87.0;;;;-76.0;-82.0;;;;;;;;;;-60.0;-60.0;-85.0;-86.0;;;;;;-74.0;;;;
16085daa-d582-468f-be22-239957182650;35.0;27.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;;;-88.0;-89.0;;;;;;;;;;-71.0;-71.0;;;;-88.0;;;;-83.0;;;;
444b1284-be65-41b8-b86b-d5ea7a2ed90f;30.0;23.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;-81.0;;;;;-79.0;;-89.0;-81.0;;;;;;-81.0;;;;-69.0;-71.0;-85.0;-82.0;;;;;;-86.0;;;;
2c17f025-f739-4339-8607-df46a314b798;36.0;23.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;;;-76.0;-87.0;;;;;;-92.0;;;;-69.0;-69.0;-84.0;-83.0;;;;;;-82.0;;;;
c7e4c700-0e7a-43e5-948c-4d3af5304f9b;29.0;28.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;-87.0;;;;;-81.0;;-84.0;-87.0;;;;;;-84.0;;;;-64.0;-64.0;-84.0;-83.0;;-89.0;;;;-75.0;;;;
fa980191-bbbc-449b-9c84-b3645cfff7d6;38.0;22.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;-88.0;;;-86.0;;-67.0;-88.0;;;;;;-87.0;;;;-53.0;-52.0;-77.0;-78.0;;;;;;-66.0;;;;
51bb09fc-e12f-49d9-92e8-bb611f88fdf4;37.0;27.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;;;-81.0;-89.0;;;;;;;;;;-61.0;-61.0;-90.0;-90.0;;;;;;-86.0;;;;
f2314b20-5573-451c-af48-90a29573d8d5;29.0;27.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;-87.0;;-89.0;;;-85.0;;-86.0;-81.0;;;;;;-84.0;;;;-63.0;-63.0;-86.0;-86.0;;-89.0;;;;-76.0;;;;
b25eb42d-1d8c-4297-955d-dc086fc4bba1;37.0;24.0;4.4;5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d;Lab 101;;;;;;;;-76.0;-83.0;;;;;;-89.0;;;;-48.0;-47.0;-81.0;-82.0;;;;;;-73.0;;;;
