"measId";"measTimestamp";"Position X";" Position Y";"Position Z";"zoneId";"Zonename";"meas X";"meas Y";"meas Z";"gpsLatitude";"gpsLongitude";"gpsAltitude";"N";"109.0";"AIT-L15";"aut-sams-1";"bolyai_E4_floor3";"Bosch_Telemetry";"dd";"doa2";"doa200";"doa203";"doa207";"doa208";"doa6";"EET_3";"FRM";"GEIAKFSZ";"IITAP1";"IITAP1-GUEST";"IITAP2";"IITAP2-GUEST";"IITAP3";"IITAP3-GUEST";"info";"info2";"KEMA10";"kemA4";"KRZ";"library114";"TP-LINK_B2765A";"UPC Wi-Free";"UPC8902044";"wireless";"00:16:53:4C:B1:F9";"00:16:53:4C:B2:02";"00:16:53:4C:B4:EB";"00:16:53:4C:E9:1D";"00:16:53:4C:F2:6A";"00:16:53:4C:F5:2D";"00:16:53:4C:F9:A4";"00:16:53:4C:FA:60";"00:16:53:4C:FA:67";"48:5A:B6:54:35:DC";"6B:C2:26:12:62:60";"DANI 6B:C2:26:12:62:60";"DM06082 48:5A:B6:54:35:DC";"EV3 00:16:53:4C:E9:1D";"EV3 00:16:53:4C:F2:6A";"EV3 00:16:53:4C:FA:60";"EV3 00:16:53:4C:FA:67";"EV3BD 00:16:53:4C:F5:2D";"IZE 00:16:53:4C:B1:F9";"JOE 00:16:53:4C:F9:A4";"MEGAROBOT 00:16:53:4C:B2:02";"MrEv3 00:16:53:4C:B4:EB"
"f2314b20-5573-451c-af48-90a29573d8d5";"2016-02-27 18:49:58.0";29.0;27.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-1.5732662677764893";"-0.4901583790779114";"-0.0890495777130127";"null";"null";"null";"-87";"null";"-89";"null";"null";"-85";"null";"-86";"-81";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"-63";"-63";"-86";"-86";"null";"-89";"null";"null";"null";"-76";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"b25eb42d-1d8c-4297-955d-dc086fc4bba1";"2016-02-27 18:56:23.0";37.0;24.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"0.10617606341838837";"-1.1983773708343506";"-0.09495171159505844";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-76";"-83";"null";"null";"null";"null";"null";"-89";"null";"null";"null";"-48";"-47";"-81";"-82";"null";"null";"null";"null";"null";"-73";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"7a88ccf8-5fa7-45db-9f84-0902d99309f5";"2016-02-27 19:09:01.0";35.0;25.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"1.0550777912139893";"-0.295754998922348";"-0.05080370232462883";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-87";"-89";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-68";"-60";"-85";"-84";"null";"-89";"null";"null";"null";"-90";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"283e9d44-f187-4886-b5e6-e63eabe8c02a";"2016-02-27 19:11:24.0";35.0;28.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"1.9565200805664062";"-0.15925182402133942";"-0.035699110478162766";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-86";"-89";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-71";"-71";"null";"null";"null";"null";"null";"null";"null";"-86";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"c350818d-4a91-432b-9333-fa3d98c941f0";"2016-02-27 19:14:48.0";34.0;25.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-0.7909262180328369";"-0.6688399314880371";"-0.11315098404884338";"null";"null";"null";"null";"null";"null";"-85";"null";"null";"null";"-76";"-79";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-56";"-55";"-85";"-79";"null";"null";"null";"null";"null";"-71";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"2e57189d-5acb-4ed0-8b9d-bcdfdbb11902";"2016-02-27 18:54:05.0";30.0;24.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-1.206728219985962";"-0.3732033967971802";"-0.09804527461528778";"null";"null";"null";"-84";"null";"null";"null";"null";"-77";"null";"-84";"-82";"null";"null";"null";"null";"null";"-88";"null";"null";"null";"-71";"-72";"-80";"-81";"null";"null";"null";"null";"null";"-81";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"927b599e-1c2f-4442-b20b-640357a4f8d3";"2016-02-27 19:07:11.0";35.0;23.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"0.5882697105407715";"-0.5492817163467407";"-0.020405329763889313";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-77";"-87";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-59";"-59";"-89";"-87";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"367567c9-07dc-4e18-90cd-7755405c6b10";"2016-02-27 19:16:14.0";33.0;28.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-0.8433711528778076";"-0.3816702961921692";"-0.09647376835346222";"null";"null";"null";"-83";"null";"null";"null";"null";"null";"null";"-82";"-77";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"-69";"-68";"-84";"-83";"null";"null";"null";"null";"null";"-86";"null";"null";"null";"null";0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"97a3bf27-00f5-43fc-b264-d6d4c5427b79";"2016-02-27 18:59:56.0";36.0;27.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"2.0390591621398926";"-0.3313888609409332";"-0.032775141298770905";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-84";"-85";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-65";"-65";"-86";"-88";"-85";"null";"null";"null";"null";"-83";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"ac50a5c6-7725-44dd-87b6-3d1ee4951d17";"2016-02-27 18:51:10.0";38.0;23.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-0.9242070317268372";"-1.3440124988555908";"0.15264932811260223";"null";"null";"null";"null";"null";"-86";"null";"null";"null";"null";"-70";"-79";"null";"null";"null";"null";"null";"-87";"null";"null";"null";"-42";"-42";"-81";"-82";"null";"null";"null";"null";"null";"-75";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"b65f151b-b7ce-4ce1-9a23-5121d99c6e0a";"2016-02-27 18:59:09.0";36.0;28.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"1.792027235031128";"-0.44374528527259827";"-0.1390959471464157";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-77";"-83";"null";"null";"null";"null";"null";"-89";"null";"null";"null";"-62";"-62";"-81";"-85";"null";"-90";"null";"null";"null";"-84";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"1663e351-f760-4c82-b429-a5e3ece891c0";"2016-02-27 18:46:46.0";29.0;22.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-1.4714133739471436";"-0.18427392840385437";"-0.1089419573545456";"null";"null";"null";"null";"null";"null";"null";"null";"-81";"null";"-83";"null";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"-64";"-65";"-74";"-73";"null";"null";"null";"null";"null";"-85";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"2a747400-c720-4ca6-a06b-e6f2213edafc";"2016-02-27 19:17:34.0";34.0;22.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-1.4843496084213257";"-0.3646797835826874";"-0.018179815262556076";"null";"null";"null";"null";"null";"null";"-89";"null";"-86";"null";"-78";"-87";"null";"null";"null";"null";"null";"-82";"null";"null";"null";"-68";"-68";"-90";"-80";"null";"null";"null";"null";"null";"-83";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"4e263b62-1617-445e-8e73-540752e7c881";"2016-02-27 18:59:49.0";31.0;24.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"2.172058582305908";"-0.15492230653762817";"0.031239833682775497";"null";"null";"null";"-83";"null";"-89";"null";"null";"-82";"null";"-82";"-84";"null";"null";"null";"null";"null";"-83";"null";"null";"null";"-65";"-65";"-85";"-84";"null";"-88";"null";"null";"null";"-80";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"35e74e28-d185-4015-aba3-cea0998b3ffa";"2016-02-27 19:15:32.0";33.0;27.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-2.799744129180908";"-0.5568833351135254";"-0.032775141298770905";"null";"null";"null";"-88";"null";"-87";"null";"null";"null";"null";"-75";"-73";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"-60";"-60";"-77";"-78";"null";"-88";"null";"null";"null";"-81";"null";"null";"null";"null";0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"b17e3d0f-d713-4807-a751-9bebdb665c36";"2016-02-27 18:48:05.0";29.0;24.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-2.1366190910339355";"-0.36293572187423706";"-0.07919906824827194";"null";"null";"null";"-83";"null";"null";"null";"null";"-91";"null";"-85";"-83";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"-66";"-67";"-82";"-83";"null";"-87";"null";"null";"null";"-82";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"265dfbd3-8ef6-45f1-9e9d-99752cec8a03";"2016-02-27 19:00:40.0";36.0;26.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"1.9577255249023438";"-0.419859915971756";"-0.04252753406763077";"null";"null";"null";"-86";"null";"null";"null";"null";"null";"null";"-83";"-82";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"-69";"-71";"-86";"-91";"null";"null";"null";"null";"null";"-82";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"d88aba64-81bf-40fb-8aa7-63cd31f5ada3";"2016-02-27 19:05:18.0";36.0;22.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"0.6807618737220764";"-0.6065075993537903";"0.020405331626534462";"null";"null";"null";"null";"null";"null";"null";"null";"-91";"null";"-76";"-85";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-52";"-52";"-78";"-80";"null";"null";"null";"null";"null";"-86";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"e2a64f2b-ae9d-4028-83a8-e23190fd4f23";"2016-02-27 18:53:27.0";30.0;25.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-2.9320461750030518";"-0.285788357257843";"-0.04408905655145645";"null";"null";"null";"-80";"null";"null";"null";"null";"-86";"null";"-88";"-83";"null";"null";"null";"null";"null";"-80";"null";"null";"null";"-68";"-68";"-87";"-89";"null";"null";"null";"null";"null";"-81";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"1c2500d9-ec0a-469b-ad54-f0189eaa59d7";"2016-02-27 19:02:11.0";36.0;24.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-0.28298574686050415";"-0.39186838269233704";"-0.05167808383703232";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-81";"-86";"null";"null";"null";"null";"null";"-93";"null";"null";"null";"-60";"-60";"-86";"-85";"-87";"-92";"null";"null";"null";"-76";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"b348222a-35ac-4565-a5a2-71173ea3e928";"2016-02-27 19:09:31.0";32.0;23.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-0.6871564984321594";"-0.3706224262714386";"-0.16514869034290314";"null";"null";"null";"null";"null";"-88";"null";"null";"-93";"null";"-86";"-85";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"-69";"-70";"-92";"-92";"null";"-88";"null";"null";"null";"-81";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"2df74258-795d-41c5-a61d-725d3f022c24";"2016-02-27 18:48:41.0";29.0;25.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-2.5499112606048584";"-0.3877834677696228";"-0.08178438246250153";"null";"null";"null";"-85";"null";"null";"null";"null";"-86";"null";"-86";"-86";"null";"null";"null";"null";"null";"-82";"null";"null";"null";"-65";"-65";"-82";"-80";"null";"-89";"null";"null";"null";"-81";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"9b7dcdbf-0403-4b4d-9591-43f92cb678d1";"2016-02-27 18:51:28.0";30.0;28.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-0.24198655784130096";"-0.4475827217102051";"-0.11614163219928741";"null";"null";"null";"null";"null";"null";"null";"null";"-86";"null";"-83";"-80";"null";"null";"null";"null";"null";"-79";"null";"null";"null";"-67";"-67";"-83";"-85";"null";"-89";"null";"null";"null";"-77";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"3ba94feb-f1fa-4998-b947-98dccdaf4c22";"2016-02-27 19:12:17.0";34.0;28.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-1.3872506618499756";"-0.5453723669052124";"0.035699110478162766";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-88";"-88";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-64";"-64";"null";"-91";"-86";"-88";"null";"null";"null";"-83";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"4e791a96-78d7-4440-99fc-0c1d445b5efd";"2016-02-27 18:52:49.0";30.0;26.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-0.6269421577453613";"-0.5270668864250183";"-0.12010873109102249";"null";"null";"null";"-81";"null";"null";"null";"null";"-92";"null";"-90";"-82";"null";"null";"null";"null";"null";"-80";"null";"null";"null";"-71";"-71";"-92";"-93";"null";"null";"null";"null";"null";"-82";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"efb05f3c-8e6f-4b5e-bea9-394eda8e6e38";"2016-02-27 18:48:24.0";38.0;26.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"1.242362380027771";"-1.30489182472229";"-0.2606023848056793";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-89";"-83";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-69";"-70";"-81";"-80";"null";"null";"null";"null";"null";"-86";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
"e7e6ac61-3ef4-4b09-aa68-e83a88a6ee9c";"2016-02-27 19:09:53.0";35.0;26.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"0.6466676592826843";"-0.29235678911209106";"-0.06340695172548294";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-87";"-86";"null";"null";"null";"null";"null";"-83";"null";"null";"null";"-69";"-70";"null";"null";"null";"-89";"null";"null";"null";"-83";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"84549dda-1f5d-4ad7-8747-96249af89157";"2016-02-27 18:54:42.0";37.0;26.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"0.41169652342796326";"-1.2593488693237305";"-0.055498506873846054";"null";"null";"null";"-84";"null";"null";"null";"null";"-89";"null";"-80";"-74";"null";"null";"null";"null";"null";"-85";"null";"null";"null";"-54";"-55";"-83";"-83";"null";"null";"null";"null";"null";"-78";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"b75d38cd-924b-47ad-a4d8-916179c0fdfc";"2016-02-27 18:47:27.0";29.0;23.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-1.8783577680587769";"-0.35897961258888245";"-0.09804527461528778";"null";"null";"null";"-82";"null";"null";"null";"null";"-82";"null";"-83";"-84";"null";"null";"null";"null";"null";"-82";"null";"null";"null";"-74";"-74";"-76";"-76";"null";"null";"null";"null";"null";"-86";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"a8a455e0-7ea0-4bdf-905d-ee85fd828a3b";"2016-02-27 19:15:41.0";34.0;24.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-0.18905885517597198";"-0.692197322845459";"0.04252753406763077";"null";"null";"null";"-82";"null";"-91";"-91";"null";"-86";"null";"-72";"-76";"null";"null";"null";"null";"null";"-83";"null";"null";"null";"-58";"-56";"-79";"-77";"null";"-90";"null";"null";"null";"-73";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"6e9505d0-ea17-40ca-b840-54dbd6526d5c";"2016-02-27 19:10:11.0";32.0;22.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"1.4009441137313843";"-0.4283115267753601";"-0.06769302487373352";"null";"null";"null";"null";"null";"null";"null";"null";"-82";"null";"-84";"-90";"null";"null";"null";"null";"null";"-89";"null";"null";"null";"-74";"-75";"-90";"-87";"null";"null";"null";"null";"null";"-85";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"d9f8efd0-af74-4c87-a00c-d23b63b34a14";"2016-02-27 19:01:17.0";31.0;26.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"0.21348240971565247";"-0.5514438152313232";"-0.030759526416659355";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-83";"-80";"null";"null";"null";"null";"null";"-86";"null";"null";"null";"-63";"-63";"-86";"-87";"null";"null";"null";"null";"null";"-79";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"0be731ed-271b-45d2-980f-5281ddbb0dff";"2016-02-27 19:14:28.0";33.0;26.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-0.6052954792976379";"-0.46226492524147034";"-0.08314123749732971";"null";"null";"null";"-80";"null";"null";"null";"null";"-87";"null";"-80";"-74";"null";"null";"null";"null";"null";"-80";"null";"null";"null";"-64";"-63";"-87";"-88";"null";"null";"null";"null";"null";"-76";"null";"null";"null";"null";0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"1d36378f-355d-4517-9bd4-7eab9a3476f4";"2016-02-27 19:01:57.0";31.0;27.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"1.4851571321487427";"-0.19146130979061127";"-0.04474623501300812";"null";"null";"null";"-80";"null";"null";"null";"null";"null";"null";"-88";"-82";"null";"null";"null";"null";"null";"-82";"null";"null";"null";"-61";"-61";"-89";"-88";"null";"null";"null";"null";"null";"-80";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"0f05538f-3b19-4912-b189-2f083aaf6ef7";"2016-02-27 18:55:24.0";30.0;22.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"1.2328959703445435";"-0.35985836386680603";"-0.06548002362251282";"null";"null";"null";"-84";"null";"null";"null";"null";"-81";"null";"null";"-85";"null";"null";"null";"null";"null";"-85";"null";"null";"null";"-72";"-72";"-86";"-84";"null";"null";"null";"null";"null";"-83";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"8a054fb5-35e7-40a9-a619-e0178fd3f2ef";"2016-02-27 19:12:10.0";33.0;23.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-1.7048096656799316";"-0.3249807059764862";"-0.0880073681473732";"null";"null";"null";"-87";"null";"null";"null";"null";"-90";"null";"-86";"-86";"null";"null";"null";"null";"null";"-84";"null";"null";"null";"-74";"-74";"-86";"-83";"null";"null";"null";"null";"null";"-90";"null";"null";"null";"null";0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"a61f516a-637b-4ba3-b9ba-6b6e16ac491a";"2016-02-27 19:03:58.0";32.0;28.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"0.4658077359199524";"-0.4011780023574829";"-0.09804527461528778";"null";"null";"null";"-83";"null";"null";"null";"null";"-87";"null";"-82";"-81";"null";"null";"null";"null";"null";"-82";"null";"null";"null";"-52";"-52";"-83";"-83";"-88";"-85";"null";"null";"null";"-77";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"d9c1b18a-5ebc-4e36-8e83-74d9ee2e6f0d";"2016-02-27 18:53:02.0";37.0;28.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"2.501016616821289";"-1.242018222808838";"0.10487694293260574";"null";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-86";"-90";"null";"null";"null";"null";"null";"null";"null";"null";"null";"-59";"-60";"-81";"-81";"null";"null";"null";"null";"null";"-85";"null";"null";"null";"null";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
"21f4bebf-1fbf-4a32-b4df-4c2d9efe32bd";"2016-02-27 19:05:07.0";32.0;27.0;4.4;"5e27bae6-076f-4e5d-acb0-11a2cc2b9e0d";"Lab 101";"-2.347485065460205";"-0.4225428104400635";"-0.12435499578714371";"null";"null";"null";"-84";"null";"null";"null";"null";"-85";"null";"-83";"-81";"null";"null";"null";"null";"null";"-81";"null";"null";"null";"-58";"-59";"-85";"-81";"null";"-86";"null";"null";"null";"-80";"null";"null";"null";"null";0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"a482ec14-eba3-4425-ba92-b4ade3a6514d";"2016-02-27 16:37:48.0";8.0;15.0;4.4;"5eed44d0-c401-46a0-935c-b3161177a00f";"1st Floor North Corridor";"-2.5539026260375977";"-0.17887170612812042";"-0.10566558688879013";"null";"null";"null";"null";"-77";"null";"null";"null";"null";"-84";"null";"null";"-74";"-87";"-73";"-73";"null";"null";"-79";"-69";"-70";"null";"-84";"-59";"-59";"null";"null";"null";"null";"-80";"null";"null";"null";"null";"null";1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
